"Timestamp","Currency Pair","Change Status","Tweet status","Tweet content"
"2021-04-10 15:02:14.568897","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:15.136314","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:15.679384","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:16.190502","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:16.719287","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:17.274960","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:17.788061","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:18.331677","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:18.874485","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:19.493380","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:20.079321","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:20.621514","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:21.159896","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:21.823749","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:22.360348","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:22.917563","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:23.424255","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:23.990192","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:24.500006","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:25.020082","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:25.636443","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:26.167137","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:26.670134","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:27.174556","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:27.717691","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:28.252481","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:28.792264","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:29.468773","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:30.035866","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:30.581335","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:31.155872","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:31.644787","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:32.325914","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:33.093347","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:33.773272","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:34.252473","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:34.746146","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:35.355538","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:35.892972","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:36.424409","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:36.994267","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:37.477685","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:37.975419","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:38.507744","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:39.029368","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:39.526078","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:40.038937","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:40.562038","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:41.115718","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:41.647788","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:42.147859","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:42.700433","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:43.226854","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:43.718543","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:44.276410","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:44.811594","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:45.329223","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:45.862808","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:46.407700","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:46.950764","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:47.508454","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:48.004120","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:48.626824","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:49.163243","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:49.712241","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:50.306138","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:50.797015","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:51.439141","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:51.997103","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:52.488882","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:53.044673","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:53.682783","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:54.252237","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:54.764636","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:55.344832","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:55.909522","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:56.446315","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:56.983779","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:57.576768","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:58.113807","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:58.602498","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:02:59.138436","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:02:59.656776","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:00.187496","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:00.730154","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:01.209314","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:01.703092","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:02.212483","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:02.781847","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:03.305645","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:03.793888","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:04.312518","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:04.842907","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:05.410264","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:05.980407","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:06.552243","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:07.088394","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:07.678764","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:08.258127","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:08.792210","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:09.326255","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:09.885106","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:10.406779","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:10.914436","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:11.436606","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:11.973053","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:12.489761","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:13.061267","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:13.615869","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:14.129355","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:14.643483","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:15.194914","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:15.756777","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:16.272027","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:16.775244","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:17.323833","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:17.841501","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:18.408339","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:18.983204","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:19.498734","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:20.005307","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:20.541232","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:21.085404","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:21.624334","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:22.190889","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:22.697167","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:23.255475","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:23.757531","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:24.273743","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:24.772233","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:25.270201","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:25.772822","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:26.280245","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:26.812732","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:27.312411","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:27.845212","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:28.355094","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:28.932058","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:29.445614","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:29.969192","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:30.496412","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:31.054120","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:31.618320","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:32.181124","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:32.695546","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:33.204241","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:33.755056","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:34.295667","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:34.788387","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:35.298010","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:35.795298","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:36.313651","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:36.833259","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:37.354265","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:38.005086","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:38.830340","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:39.520761","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:40.090395","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:40.600682","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:41.152504","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:41.738157","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:42.271485","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:42.904710","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:43.437044","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:43.952003","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:44.491024","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:45.002194","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:45.542566","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:46.086456","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:46.607899","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:47.101330","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:47.656777","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:48.186272","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:48.722405","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:49.290675","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:49.899285","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:50.469640","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:51.042266","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:51.552601","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:52.057736","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:52.604053","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:53.131687","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:53.735740","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:54.270587","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:54.795757","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:55.297920","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:55.874904","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:56.409519","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:56.915727","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:57.427855","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:57.934708","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:58.485644","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:03:59.016480","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:03:59.540229","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:00.116560","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:00.671396","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:01.180539","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:01.683968","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:02.184437","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:02.736076","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:03.265123","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:03.766437","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:04.246974","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:04.780724","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:05.284370","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:05.871187","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:06.373575","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:06.888786","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:07.387831","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:07.913215","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:08.400949","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:08.925862","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:09.479274","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:10.011431","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:10.498323","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:11.008494","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:11.524150","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:12.009537","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:12.528710","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:13.061406","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:13.561738","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:14.045156","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:14.544273","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:15.042942","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:15.555823","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:16.044779","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:16.529513","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:17.053705","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:17.628941","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:18.112499","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:18.616791","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:19.104684","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:19.641937","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:20.125882","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:20.654643","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:21.180484","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:21.758970","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:22.297160","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:22.822019","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:23.362672","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:23.843372","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:24.338468","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:24.867209","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:25.369725","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:25.861225","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:26.472590","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:27.025205","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:27.513142","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:28.054044","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:28.580793","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:29.063228","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:29.558292","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:30.049332","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:30.542528","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:31.051912","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:31.547233","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:32.051621","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:32.577134","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:33.070370","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:33.650777","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:34.192549","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:34.693243","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:35.494553","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:36.168499","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:36.672111","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:37.158117","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:37.696869","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:38.258457","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:38.756714","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:39.242022","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:39.749121","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:40.290950","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:40.803059","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:41.321333","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:41.857567","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:42.405486","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:42.931951","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:43.482388","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:44.033149","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:44.563862","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:45.140153","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:45.658738","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:46.148305","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:46.636106","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:47.174688","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:47.717035","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:48.220358","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:48.725737","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:49.253649","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:49.754186","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:50.299551","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:50.855058","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:51.364100","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:51.894424","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:52.376865","USDT-USDC","No change","No tweet","None"
"2021-04-10 15:04:52.914186","COMP-USDC","No change","No tweet","None"
"2021-04-10 15:04:53.422493","USDT-USDC","No change","No tweet","None"
