"Timestamp","Currency Pair","Change Status","Tweet status"
"2021-04-11 00:24:24.877574","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.879569","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.883568","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.885566","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.887890","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.889418","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.890421","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.894418","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.895423","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.897420","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.899421","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.902420","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.904199","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.905198","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.906198","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.907952","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.909949","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.911944","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.913946","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.914949","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.919948","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.921944","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.923946","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.924947","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.925944","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.926966","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.927946","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.929946","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.931947","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.932955","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.935947","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.936945","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.938946","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.939947","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.940948","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.942946","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.943948","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.944947","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.945945","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.946947","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.948947","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.953948","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.955945","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.956951","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.957948","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.959948","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.960945","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.962946","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.963949","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.965947","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.966946","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.968945","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.968945","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.971946","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.972946","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.973945","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.975946","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.976947","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.978946","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.979947","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.982963","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.984947","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.986944","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.987946","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.988947","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.989945","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.991946","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.992948","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.993948","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.996479","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:24.998470","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.000470","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.003467","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.004469","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.006469","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.007468","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.008471","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.010468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.013468","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.015470","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.020472","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.022470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.023471","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.025468","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.026468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.028470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.029470","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.032469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.035470","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.037468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.038474","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.040476","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.043468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.044470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.045468","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.046469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.048470","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.050469","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.053470","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.054470","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.056468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.057471","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.058468","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.059470","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.061473","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.063469","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.064471","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.067470","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.068469","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.070470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.071467","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.072469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.074469","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.075468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.076468","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.077469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.079469","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.080468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.085508","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.087469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.089469","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.090468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.093471","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.095469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.097470","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.100471","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.103469","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.105469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.107467","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.108468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.110467","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.112467","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.113468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.115473","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.120475","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.123469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.124468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.126468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.127469","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.129468","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.130468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.133470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.135470","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.136467","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.137469","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.139470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.140468","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.143468","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.144468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.145470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.146467","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.147469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.149470","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.152469","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.153472","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.155469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.156470","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.157469","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.159468","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.160469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.162468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.163471","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.165469","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.167470","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.168469","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.169468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.171467","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.172469","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.174468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.175468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.176467","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.177467","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.179467","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.180468","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.184471","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.185474","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.187467","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.188467","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.189467","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.191468","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.193468","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.194470","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.195469","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.196468","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.198467","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.200469","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.201468","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.202468","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.204466","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.206674","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.208490","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.209917","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.212432","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.213435","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.215438","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.217464","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.218006","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.220302","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.222290","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.224212","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.225204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.227204","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.228205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.229205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.232204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.233208","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.237204","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.238207","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.240204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.243205","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.245204","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.246205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.247204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.249223","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.254206","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.255208","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.257205","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.258205","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.260225","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.262205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.264202","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.265205","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.267207","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.269204","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.270205","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.272207","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.273206","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.274205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.276205","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.277204","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.279203","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.280206","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.284205","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.286204","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.288203","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.289205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.291206","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.292203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.293203","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.295204","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.296204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.297203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.300207","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.302203","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.304204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.305202","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.306203","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.307202","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.309201","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.310203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.312205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.313206","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.315207","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.319250","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.321204","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.323204","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.324204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.326202","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.327205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.329204","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.330206","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.333206","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.335205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.336205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.338208","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.339205","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.341205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.343203","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.344205","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.345203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.347204","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.349209","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.352204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.353203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.355204","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.356205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.358205","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.359205","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.362203","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.363203","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.365208","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.366207","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.368204","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.370206","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.373206","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.374203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.375204","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.377204","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.379203","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.380203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.383205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.386209","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.388204","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.389205","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.391205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.393205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.394208","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.396203","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.397206","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.399209","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.400209","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.403208","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.404205","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.406205","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.407993","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.409997","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.411985","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.414988","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.417988","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.419989","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.421987","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.426693","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.426693","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.429694","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.432696","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.433698","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.435695","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.437816","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.439641","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.440191","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.442179","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.443180","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.445184","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.446181","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.448157","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.454155","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.455356","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.456879","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.458878","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.459903","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.461879","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.463881","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.463881","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.465882","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.467881","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.469878","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.470878","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.472879","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.473879","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.475880","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.476881","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.477879","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.479879","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.484882","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.486881","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.488880","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.489883","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.491880","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.492879","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.494880","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.495887","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.497880","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.499881","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.500881","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.502884","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.504880","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.505885","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.507880","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.508879","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.509881","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.511880","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.514880","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.515880","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.517882","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.518881","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.521879","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.522880","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.524882","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.525880","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.526880","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.528879","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.529880","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.534881","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.535879","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.537880","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.538881","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.540880","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.541878","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.543880","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.544883","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.545880","WBTC-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.547880","USDT-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.549882","WETH-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.554880","COMP-USDC","ERROR","ERROR"
"2021-04-11 00:24:25.555878","WBTC-USDC","ERROR","ERROR"
